No,URL,Delay,LossRate,Bandwidth
952,nytimes.com,60,0.04,15
953,nytimes.com,60,0.04,20
954,nytimes.com,60,0.04,25
955,nytimes.com,75,0.04,1
956,nytimes.com,75,0.04,5
957,nytimes.com,75,0.04,10
958,nytimes.com,75,0.04,15
959,nytimes.com,75,0.04,20
960,nytimes.com,75,0.04,25
961,nytimes.com,90,0.04,1
962,nytimes.com,90,0.04,5
963,nytimes.com,90,0.04,10
964,nytimes.com,90,0.04,15
965,nytimes.com,90,0.04,20
966,nytimes.com,90,0.04,25
967,nytimes.com,105,0.04,1
968,nytimes.com,105,0.04,5
969,nytimes.com,105,0.04,10
970,nytimes.com,105,0.04,15
971,nytimes.com,105,0.04,20
972,nytimes.com,105,0.04,25
973,nytimes.com,120,0.04,1
974,nytimes.com,120,0.04,5
975,nytimes.com,120,0.04,10
976,nytimes.com,120,0.04,15
977,nytimes.com,120,0.04,20
978,nytimes.com,120,0.04,25
979,nytimes.com,135,0.04,1
980,nytimes.com,135,0.04,5
981,nytimes.com,135,0.04,10
982,nytimes.com,135,0.04,15
983,nytimes.com,135,0.04,20
984,nytimes.com,135,0.04,25
985,nytimes.com,150,0.04,1
986,nytimes.com,150,0.04,5
987,nytimes.com,150,0.04,10
988,nytimes.com,150,0.04,15
989,nytimes.com,150,0.04,20
990,nytimes.com,150,0.04,25
991,stackoverflow.com,0,0,1
992,stackoverflow.com,0,0,5
993,stackoverflow.com,0,0,10
994,stackoverflow.com,0,0,15
995,stackoverflow.com,0,0,20
996,stackoverflow.com,0,0,25
997,stackoverflow.com,15,0,1
998,stackoverflow.com,15,0,5
999,stackoverflow.com,15,0,10
1000,stackoverflow.com,15,0,15
1001,stackoverflow.com,15,0,20
1002,stackoverflow.com,15,0,25
1003,stackoverflow.com,30,0,1
1004,stackoverflow.com,30,0,5
1005,stackoverflow.com,30,0,10
1006,stackoverflow.com,30,0,15
1007,stackoverflow.com,30,0,20
1008,stackoverflow.com,30,0,25
1009,stackoverflow.com,45,0,1
1010,stackoverflow.com,45,0,5
1011,stackoverflow.com,45,0,10
1012,stackoverflow.com,45,0,15
1013,stackoverflow.com,45,0,20
1014,stackoverflow.com,45,0,25
1015,stackoverflow.com,60,0,1
1016,stackoverflow.com,60,0,5
1017,stackoverflow.com,60,0,10
1018,stackoverflow.com,60,0,15
1019,stackoverflow.com,60,0,20
1020,stackoverflow.com,60,0,25
1021,stackoverflow.com,75,0,1
1022,stackoverflow.com,75,0,5
1023,stackoverflow.com,75,0,10
1024,stackoverflow.com,75,0,15
1025,stackoverflow.com,75,0,20
1026,stackoverflow.com,75,0,25
1027,stackoverflow.com,90,0,1
1028,stackoverflow.com,90,0,5
1029,stackoverflow.com,90,0,10
1030,stackoverflow.com,90,0,15
1031,stackoverflow.com,90,0,20
1032,stackoverflow.com,90,0,25
1033,stackoverflow.com,105,0,1
1034,stackoverflow.com,105,0,5
1035,stackoverflow.com,105,0,10
1036,stackoverflow.com,105,0,15
1037,stackoverflow.com,105,0,20
1038,stackoverflow.com,105,0,25
1039,stackoverflow.com,120,0,1
1040,stackoverflow.com,120,0,5
1041,stackoverflow.com,120,0,10
1042,stackoverflow.com,120,0,15
1043,stackoverflow.com,120,0,20
1044,stackoverflow.com,120,0,25
1045,stackoverflow.com,135,0,1
1046,stackoverflow.com,135,0,5
1047,stackoverflow.com,135,0,10
1048,stackoverflow.com,135,0,15
1049,stackoverflow.com,135,0,20
1050,stackoverflow.com,135,0,25
1051,stackoverflow.com,150,0,1
1052,stackoverflow.com,150,0,5
1053,stackoverflow.com,150,0,10
1054,stackoverflow.com,150,0,15
1055,stackoverflow.com,150,0,20
1056,stackoverflow.com,150,0,25
1057,stackoverflow.com,0,0.02,1
1058,stackoverflow.com,0,0.02,5
1059,stackoverflow.com,0,0.02,10
1060,stackoverflow.com,0,0.02,15
1061,stackoverflow.com,0,0.02,20
1062,stackoverflow.com,0,0.02,25
1063,stackoverflow.com,15,0.02,1
1064,stackoverflow.com,15,0.02,5
1065,stackoverflow.com,15,0.02,10
1066,stackoverflow.com,15,0.02,15
1067,stackoverflow.com,15,0.02,20
1068,stackoverflow.com,15,0.02,25
1069,stackoverflow.com,30,0.02,1
1070,stackoverflow.com,30,0.02,5
1071,stackoverflow.com,30,0.02,10
1072,stackoverflow.com,30,0.02,15
1073,stackoverflow.com,30,0.02,20
1074,stackoverflow.com,30,0.02,25
1075,stackoverflow.com,45,0.02,1
1076,stackoverflow.com,45,0.02,5
1077,stackoverflow.com,45,0.02,10
1078,stackoverflow.com,45,0.02,15
1079,stackoverflow.com,45,0.02,20
1080,stackoverflow.com,45,0.02,25
1081,stackoverflow.com,60,0.02,1
1082,stackoverflow.com,60,0.02,5
1083,stackoverflow.com,60,0.02,10
1084,stackoverflow.com,60,0.02,15
1085,stackoverflow.com,60,0.02,20
1086,stackoverflow.com,60,0.02,25
1087,stackoverflow.com,75,0.02,1
1088,stackoverflow.com,75,0.02,5
1089,stackoverflow.com,75,0.02,10
1090,stackoverflow.com,75,0.02,15
1091,stackoverflow.com,75,0.02,20
1092,stackoverflow.com,75,0.02,25
1093,stackoverflow.com,90,0.02,1
1094,stackoverflow.com,90,0.02,5
1095,stackoverflow.com,90,0.02,10
1096,stackoverflow.com,90,0.02,15
1097,stackoverflow.com,90,0.02,20
1098,stackoverflow.com,90,0.02,25
1099,stackoverflow.com,105,0.02,1
1100,stackoverflow.com,105,0.02,5
1101,stackoverflow.com,105,0.02,10
1102,stackoverflow.com,105,0.02,15
1103,stackoverflow.com,105,0.02,20
1104,stackoverflow.com,105,0.02,25
1105,stackoverflow.com,120,0.02,1
1106,stackoverflow.com,120,0.02,5
1107,stackoverflow.com,120,0.02,10
1108,stackoverflow.com,120,0.02,15
1109,stackoverflow.com,120,0.02,20
1110,stackoverflow.com,120,0.02,25
1111,stackoverflow.com,135,0.02,1
1112,stackoverflow.com,135,0.02,5
1113,stackoverflow.com,135,0.02,10
1114,stackoverflow.com,135,0.02,15
1115,stackoverflow.com,135,0.02,20
1116,stackoverflow.com,135,0.02,25
1117,stackoverflow.com,150,0.02,1
1118,stackoverflow.com,150,0.02,5
1119,stackoverflow.com,150,0.02,10
1120,stackoverflow.com,150,0.02,15
1121,stackoverflow.com,150,0.02,20
1122,stackoverflow.com,150,0.02,25
1123,stackoverflow.com,0,0.04,1
1124,stackoverflow.com,0,0.04,5
1125,stackoverflow.com,0,0.04,10
1126,stackoverflow.com,0,0.04,15
1127,stackoverflow.com,0,0.04,20
1128,stackoverflow.com,0,0.04,25
1129,stackoverflow.com,15,0.04,1
1130,stackoverflow.com,15,0.04,5
1131,stackoverflow.com,15,0.04,10
1132,stackoverflow.com,15,0.04,15
1133,stackoverflow.com,15,0.04,20
1134,stackoverflow.com,15,0.04,25
1135,stackoverflow.com,30,0.04,1
1136,stackoverflow.com,30,0.04,5
1137,stackoverflow.com,30,0.04,10
1138,stackoverflow.com,30,0.04,15
1139,stackoverflow.com,30,0.04,20
1140,stackoverflow.com,30,0.04,25
1141,stackoverflow.com,45,0.04,1
1142,stackoverflow.com,45,0.04,5
1143,stackoverflow.com,45,0.04,10
1144,stackoverflow.com,45,0.04,15
1145,stackoverflow.com,45,0.04,20
1146,stackoverflow.com,45,0.04,25
1147,stackoverflow.com,60,0.04,1
1148,stackoverflow.com,60,0.04,5
1149,stackoverflow.com,60,0.04,10
1150,stackoverflow.com,60,0.04,15
1151,stackoverflow.com,60,0.04,20
1152,stackoverflow.com,60,0.04,25
1153,stackoverflow.com,75,0.04,1
1154,stackoverflow.com,75,0.04,5
1155,stackoverflow.com,75,0.04,10
1156,stackoverflow.com,75,0.04,15
1157,stackoverflow.com,75,0.04,20
1158,stackoverflow.com,75,0.04,25
1159,stackoverflow.com,90,0.04,1
1160,stackoverflow.com,90,0.04,5
1161,stackoverflow.com,90,0.04,10
1162,stackoverflow.com,90,0.04,15
1163,stackoverflow.com,90,0.04,20
1164,stackoverflow.com,90,0.04,25
1165,stackoverflow.com,105,0.04,1
1166,stackoverflow.com,105,0.04,5
1167,stackoverflow.com,105,0.04,10
1168,stackoverflow.com,105,0.04,15
1169,stackoverflow.com,105,0.04,20
1170,stackoverflow.com,105,0.04,25
1171,stackoverflow.com,120,0.04,1
1172,stackoverflow.com,120,0.04,5
1173,stackoverflow.com,120,0.04,10
1174,stackoverflow.com,120,0.04,15
1175,stackoverflow.com,120,0.04,20
1176,stackoverflow.com,120,0.04,25
1177,stackoverflow.com,135,0.04,1
1178,stackoverflow.com,135,0.04,5
1179,stackoverflow.com,135,0.04,10
1180,stackoverflow.com,135,0.04,15
1181,stackoverflow.com,135,0.04,20
1182,stackoverflow.com,135,0.04,25
1183,stackoverflow.com,150,0.04,1
1184,stackoverflow.com,150,0.04,5
1185,stackoverflow.com,150,0.04,10
1186,stackoverflow.com,150,0.04,15
1187,stackoverflow.com,150,0.04,20
1188,stackoverflow.com,150,0.04,25
1189,tumblr.com,0,0,1
1190,tumblr.com,0,0,5
1191,tumblr.com,0,0,10
1192,tumblr.com,0,0,15
1193,tumblr.com,0,0,20
1194,tumblr.com,0,0,25
1195,tumblr.com,15,0,1
1196,tumblr.com,15,0,5
1197,tumblr.com,15,0,10
1198,tumblr.com,15,0,15
1199,tumblr.com,15,0,20
1200,tumblr.com,15,0,25
1201,tumblr.com,30,0,1
1202,tumblr.com,30,0,5
1203,tumblr.com,30,0,10
1204,tumblr.com,30,0,15
1205,tumblr.com,30,0,20
1206,tumblr.com,30,0,25
1207,tumblr.com,45,0,1
1208,tumblr.com,45,0,5
1209,tumblr.com,45,0,10
1210,tumblr.com,45,0,15
1211,tumblr.com,45,0,20
1212,tumblr.com,45,0,25
1213,tumblr.com,60,0,1
1214,tumblr.com,60,0,5
1215,tumblr.com,60,0,10
1216,tumblr.com,60,0,15
1217,tumblr.com,60,0,20
1218,tumblr.com,60,0,25
1219,tumblr.com,75,0,1
1220,tumblr.com,75,0,5
1221,tumblr.com,75,0,10
1222,tumblr.com,75,0,15
1223,tumblr.com,75,0,20
1224,tumblr.com,75,0,25
1225,tumblr.com,90,0,1
1226,tumblr.com,90,0,5
1227,tumblr.com,90,0,10
1228,tumblr.com,90,0,15
1229,tumblr.com,90,0,20
1230,tumblr.com,90,0,25
1231,tumblr.com,105,0,1
1232,tumblr.com,105,0,5
1233,tumblr.com,105,0,10
1234,tumblr.com,105,0,15
1235,tumblr.com,105,0,20
1236,tumblr.com,105,0,25
1237,tumblr.com,120,0,1
1238,tumblr.com,120,0,5
1239,tumblr.com,120,0,10
1240,tumblr.com,120,0,15
1241,tumblr.com,120,0,20
1242,tumblr.com,120,0,25
1243,tumblr.com,135,0,1
1244,tumblr.com,135,0,5
1245,tumblr.com,135,0,10
1246,tumblr.com,135,0,15
1247,tumblr.com,135,0,20
1248,tumblr.com,135,0,25
1249,tumblr.com,150,0,1
1250,tumblr.com,150,0,5
1251,tumblr.com,150,0,10
1252,tumblr.com,150,0,15
1253,tumblr.com,150,0,20
1254,tumblr.com,150,0,25
1255,tumblr.com,0,0.02,1
1256,tumblr.com,0,0.02,5
1257,tumblr.com,0,0.02,10
1258,tumblr.com,0,0.02,15
1259,tumblr.com,0,0.02,20
1260,tumblr.com,0,0.02,25
1261,tumblr.com,15,0.02,1
1262,tumblr.com,15,0.02,5
1263,tumblr.com,15,0.02,10
1264,tumblr.com,15,0.02,15
1265,tumblr.com,15,0.02,20
1266,tumblr.com,15,0.02,25
1267,tumblr.com,30,0.02,1
1268,tumblr.com,30,0.02,5
1269,tumblr.com,30,0.02,10
1270,tumblr.com,30,0.02,15
1271,tumblr.com,30,0.02,20
1272,tumblr.com,30,0.02,25
1273,tumblr.com,45,0.02,1
1274,tumblr.com,45,0.02,5
1275,tumblr.com,45,0.02,10
1276,tumblr.com,45,0.02,15
1277,tumblr.com,45,0.02,20
1278,tumblr.com,45,0.02,25
1279,tumblr.com,60,0.02,1
1280,tumblr.com,60,0.02,5
1281,tumblr.com,60,0.02,10
1282,tumblr.com,60,0.02,15
1283,tumblr.com,60,0.02,20
1284,tumblr.com,60,0.02,25
1285,tumblr.com,75,0.02,1
1286,tumblr.com,75,0.02,5
1287,tumblr.com,75,0.02,10
1288,tumblr.com,75,0.02,15
1289,tumblr.com,75,0.02,20
1290,tumblr.com,75,0.02,25
1291,tumblr.com,90,0.02,1
1292,tumblr.com,90,0.02,5
1293,tumblr.com,90,0.02,10
1294,tumblr.com,90,0.02,15
1295,tumblr.com,90,0.02,20
1296,tumblr.com,90,0.02,25
1297,tumblr.com,105,0.02,1
1298,tumblr.com,105,0.02,5
1299,tumblr.com,105,0.02,10
1300,tumblr.com,105,0.02,15
1301,tumblr.com,105,0.02,20
1302,tumblr.com,105,0.02,25
1303,tumblr.com,120,0.02,1
1304,tumblr.com,120,0.02,5
1305,tumblr.com,120,0.02,10
1306,tumblr.com,120,0.02,15
1307,tumblr.com,120,0.02,20
1308,tumblr.com,120,0.02,25
1309,tumblr.com,135,0.02,1
1310,tumblr.com,135,0.02,5
1311,tumblr.com,135,0.02,10
1312,tumblr.com,135,0.02,15
1313,tumblr.com,135,0.02,20
1314,tumblr.com,135,0.02,25
1315,tumblr.com,150,0.02,1
1316,tumblr.com,150,0.02,5
1317,tumblr.com,150,0.02,10
1318,tumblr.com,150,0.02,15
1319,tumblr.com,150,0.02,20
1320,tumblr.com,150,0.02,25
1321,tumblr.com,0,0.04,1
1322,tumblr.com,0,0.04,5
1323,tumblr.com,0,0.04,10
1324,tumblr.com,0,0.04,15
1325,tumblr.com,0,0.04,20
1326,tumblr.com,0,0.04,25
1327,tumblr.com,15,0.04,1
1328,tumblr.com,15,0.04,5
1329,tumblr.com,15,0.04,10
1330,tumblr.com,15,0.04,15
1331,tumblr.com,15,0.04,20
1332,tumblr.com,15,0.04,25
1333,tumblr.com,30,0.04,1
1334,tumblr.com,30,0.04,5
1335,tumblr.com,30,0.04,10
1336,tumblr.com,30,0.04,15
1337,tumblr.com,30,0.04,20
1338,tumblr.com,30,0.04,25
1339,tumblr.com,45,0.04,1
1340,tumblr.com,45,0.04,5
1341,tumblr.com,45,0.04,10
1342,tumblr.com,45,0.04,15
1343,tumblr.com,45,0.04,20
1344,tumblr.com,45,0.04,25
1345,tumblr.com,60,0.04,1
1346,tumblr.com,60,0.04,5
1347,tumblr.com,60,0.04,10
1348,tumblr.com,60,0.04,15
1349,tumblr.com,60,0.04,20
1350,tumblr.com,60,0.04,25
1351,tumblr.com,75,0.04,1
1352,tumblr.com,75,0.04,5
1353,tumblr.com,75,0.04,10
1354,tumblr.com,75,0.04,15
1355,tumblr.com,75,0.04,20
1356,tumblr.com,75,0.04,25
1357,tumblr.com,90,0.04,1
1358,tumblr.com,90,0.04,5
1359,tumblr.com,90,0.04,10
1360,tumblr.com,90,0.04,15
1361,tumblr.com,90,0.04,20
1362,tumblr.com,90,0.04,25
1363,tumblr.com,105,0.04,1
1364,tumblr.com,105,0.04,5
1365,tumblr.com,105,0.04,10
1366,tumblr.com,105,0.04,15
1367,tumblr.com,105,0.04,20
1368,tumblr.com,105,0.04,25
1369,tumblr.com,120,0.04,1
1370,tumblr.com,120,0.04,5
1371,tumblr.com,120,0.04,10
1372,tumblr.com,120,0.04,15
1373,tumblr.com,120,0.04,20
1374,tumblr.com,120,0.04,25
1375,tumblr.com,135,0.04,1
1376,tumblr.com,135,0.04,5
1377,tumblr.com,135,0.04,10
1378,tumblr.com,135,0.04,15
1379,tumblr.com,135,0.04,20
1380,tumblr.com,135,0.04,25
1381,tumblr.com,150,0.04,1
1382,tumblr.com,150,0.04,5
1383,tumblr.com,150,0.04,10
1384,tumblr.com,150,0.04,15
1385,tumblr.com,150,0.04,20
1386,tumblr.com,150,0.04,25
1387,w3schools.com,0,0,1
1388,w3schools.com,0,0,5
1389,w3schools.com,0,0,10
1390,w3schools.com,0,0,15
1391,w3schools.com,0,0,20
1392,w3schools.com,0,0,25
1393,w3schools.com,15,0,1
1394,w3schools.com,15,0,5
1395,w3schools.com,15,0,10
1396,w3schools.com,15,0,15
1397,w3schools.com,15,0,20
1398,w3schools.com,15,0,25
1399,w3schools.com,30,0,1
1400,w3schools.com,30,0,5
1401,w3schools.com,30,0,10
1402,w3schools.com,30,0,15
1403,w3schools.com,30,0,20
1404,w3schools.com,30,0,25
1405,w3schools.com,45,0,1
1406,w3schools.com,45,0,5
1407,w3schools.com,45,0,10
1408,w3schools.com,45,0,15
1409,w3schools.com,45,0,20
1410,w3schools.com,45,0,25
1411,w3schools.com,60,0,1
1412,w3schools.com,60,0,5
1413,w3schools.com,60,0,10
1414,w3schools.com,60,0,15
1415,w3schools.com,60,0,20
1416,w3schools.com,60,0,25
1417,w3schools.com,75,0,1
1418,w3schools.com,75,0,5
1419,w3schools.com,75,0,10
1420,w3schools.com,75,0,15
1421,w3schools.com,75,0,20
1422,w3schools.com,75,0,25
1423,w3schools.com,90,0,1
1424,w3schools.com,90,0,5
1425,w3schools.com,90,0,10
1426,w3schools.com,90,0,15
1427,w3schools.com,90,0,20
1428,w3schools.com,90,0,25
1429,w3schools.com,105,0,1
1430,w3schools.com,105,0,5
1431,w3schools.com,105,0,10
1432,w3schools.com,105,0,15
1433,w3schools.com,105,0,20
1434,w3schools.com,105,0,25
1435,w3schools.com,120,0,1
1436,w3schools.com,120,0,5
1437,w3schools.com,120,0,10
1438,w3schools.com,120,0,15
1439,w3schools.com,120,0,20
1440,w3schools.com,120,0,25
1441,w3schools.com,135,0,1
1442,w3schools.com,135,0,5
1443,w3schools.com,135,0,10
1444,w3schools.com,135,0,15
1445,w3schools.com,135,0,20
1446,w3schools.com,135,0,25
1447,w3schools.com,150,0,1
1448,w3schools.com,150,0,5
1449,w3schools.com,150,0,10
1450,w3schools.com,150,0,15
1451,w3schools.com,150,0,20
1452,w3schools.com,150,0,25
1453,w3schools.com,0,0.02,1
1454,w3schools.com,0,0.02,5
1455,w3schools.com,0,0.02,10
1456,w3schools.com,0,0.02,15
1457,w3schools.com,0,0.02,20
1458,w3schools.com,0,0.02,25
1459,w3schools.com,15,0.02,1
1460,w3schools.com,15,0.02,5
1461,w3schools.com,15,0.02,10
1462,w3schools.com,15,0.02,15
1463,w3schools.com,15,0.02,20
1464,w3schools.com,15,0.02,25
1465,w3schools.com,30,0.02,1
1466,w3schools.com,30,0.02,5
1467,w3schools.com,30,0.02,10
1468,w3schools.com,30,0.02,15
1469,w3schools.com,30,0.02,20
1470,w3schools.com,30,0.02,25
1471,w3schools.com,45,0.02,1
1472,w3schools.com,45,0.02,5
1473,w3schools.com,45,0.02,10
1474,w3schools.com,45,0.02,15
1475,w3schools.com,45,0.02,20
1476,w3schools.com,45,0.02,25
1477,w3schools.com,60,0.02,1
1478,w3schools.com,60,0.02,5
1479,w3schools.com,60,0.02,10
1480,w3schools.com,60,0.02,15
1481,w3schools.com,60,0.02,20
1482,w3schools.com,60,0.02,25
1483,w3schools.com,75,0.02,1
1484,w3schools.com,75,0.02,5
1485,w3schools.com,75,0.02,10
1486,w3schools.com,75,0.02,15
1487,w3schools.com,75,0.02,20
1488,w3schools.com,75,0.02,25
1489,w3schools.com,90,0.02,1
1490,w3schools.com,90,0.02,5
1491,w3schools.com,90,0.02,10
1492,w3schools.com,90,0.02,15
1493,w3schools.com,90,0.02,20
1494,w3schools.com,90,0.02,25
1495,w3schools.com,105,0.02,1
1496,w3schools.com,105,0.02,5
1497,w3schools.com,105,0.02,10
1498,w3schools.com,105,0.02,15
1499,w3schools.com,105,0.02,20
1500,w3schools.com,105,0.02,25
1501,w3schools.com,120,0.02,1
1502,w3schools.com,120,0.02,5
1503,w3schools.com,120,0.02,10
1504,w3schools.com,120,0.02,15
1505,w3schools.com,120,0.02,20
1506,w3schools.com,120,0.02,25
1507,w3schools.com,135,0.02,1
1508,w3schools.com,135,0.02,5
1509,w3schools.com,135,0.02,10
1510,w3schools.com,135,0.02,15
1511,w3schools.com,135,0.02,20
1512,w3schools.com,135,0.02,25
1513,w3schools.com,150,0.02,1
1514,w3schools.com,150,0.02,5
1515,w3schools.com,150,0.02,10
1516,w3schools.com,150,0.02,15
1517,w3schools.com,150,0.02,20
1518,w3schools.com,150,0.02,25
1519,w3schools.com,0,0.04,1
1520,w3schools.com,0,0.04,5
1521,w3schools.com,0,0.04,10
1522,w3schools.com,0,0.04,15
1523,w3schools.com,0,0.04,20
1524,w3schools.com,0,0.04,25
1525,w3schools.com,15,0.04,1
1526,w3schools.com,15,0.04,5
1527,w3schools.com,15,0.04,10
1528,w3schools.com,15,0.04,15
1529,w3schools.com,15,0.04,20
1530,w3schools.com,15,0.04,25
1531,w3schools.com,30,0.04,1
1532,w3schools.com,30,0.04,5
1533,w3schools.com,30,0.04,10
1534,w3schools.com,30,0.04,15
1535,w3schools.com,30,0.04,20
1536,w3schools.com,30,0.04,25
1537,w3schools.com,45,0.04,1
1538,w3schools.com,45,0.04,5
1539,w3schools.com,45,0.04,10
1540,w3schools.com,45,0.04,15
1541,w3schools.com,45,0.04,20
1542,w3schools.com,45,0.04,25
1543,w3schools.com,60,0.04,1
1544,w3schools.com,60,0.04,5
1545,w3schools.com,60,0.04,10
1546,w3schools.com,60,0.04,15
1547,w3schools.com,60,0.04,20
1548,w3schools.com,60,0.04,25
1549,w3schools.com,75,0.04,1
1550,w3schools.com,75,0.04,5
1551,w3schools.com,75,0.04,10
1552,w3schools.com,75,0.04,15
1553,w3schools.com,75,0.04,20
1554,w3schools.com,75,0.04,25
1555,w3schools.com,90,0.04,1
1556,w3schools.com,90,0.04,5
1557,w3schools.com,90,0.04,10
1558,w3schools.com,90,0.04,15
1559,w3schools.com,90,0.04,20
1560,w3schools.com,90,0.04,25
1561,w3schools.com,105,0.04,1
1562,w3schools.com,105,0.04,5
1563,w3schools.com,105,0.04,10
1564,w3schools.com,105,0.04,15
1565,w3schools.com,105,0.04,20
1566,w3schools.com,105,0.04,25
1567,w3schools.com,120,0.04,1
1568,w3schools.com,120,0.04,5
1569,w3schools.com,120,0.04,10
1570,w3schools.com,120,0.04,15
1571,w3schools.com,120,0.04,20
1572,w3schools.com,120,0.04,25
1573,w3schools.com,135,0.04,1
1574,w3schools.com,135,0.04,5
1575,w3schools.com,135,0.04,10
1576,w3schools.com,135,0.04,15
1577,w3schools.com,135,0.04,20
1578,w3schools.com,135,0.04,25
1579,w3schools.com,150,0.04,1
1580,w3schools.com,150,0.04,5
1581,w3schools.com,150,0.04,10
1582,w3schools.com,150,0.04,15
1583,w3schools.com,150,0.04,20
1584,w3schools.com,150,0.04,25
1585,wikipedia.com,0,0,1
1586,wikipedia.com,0,0,5
1587,wikipedia.com,0,0,10
1588,wikipedia.com,0,0,15
1589,wikipedia.com,0,0,20
1590,wikipedia.com,0,0,25
1591,wikipedia.com,15,0,1
1592,wikipedia.com,15,0,5
1593,wikipedia.com,15,0,10
1594,wikipedia.com,15,0,15
1595,wikipedia.com,15,0,20
1596,wikipedia.com,15,0,25
1597,wikipedia.com,30,0,1
1598,wikipedia.com,30,0,5
1599,wikipedia.com,30,0,10
1600,wikipedia.com,30,0,15
1601,wikipedia.com,30,0,20
1602,wikipedia.com,30,0,25
1603,wikipedia.com,45,0,1
1604,wikipedia.com,45,0,5
1605,wikipedia.com,45,0,10
1606,wikipedia.com,45,0,15
1607,wikipedia.com,45,0,20
1608,wikipedia.com,45,0,25
1609,wikipedia.com,60,0,1
1610,wikipedia.com,60,0,5
1611,wikipedia.com,60,0,10
1612,wikipedia.com,60,0,15
1613,wikipedia.com,60,0,20
1614,wikipedia.com,60,0,25
1615,wikipedia.com,75,0,1
1616,wikipedia.com,75,0,5
1617,wikipedia.com,75,0,10
1618,wikipedia.com,75,0,15
1619,wikipedia.com,75,0,20
1620,wikipedia.com,75,0,25
1621,wikipedia.com,90,0,1
1622,wikipedia.com,90,0,5
1623,wikipedia.com,90,0,10
1624,wikipedia.com,90,0,15
1625,wikipedia.com,90,0,20
1626,wikipedia.com,90,0,25
1627,wikipedia.com,105,0,1
1628,wikipedia.com,105,0,5
1629,wikipedia.com,105,0,10
1630,wikipedia.com,105,0,15
1631,wikipedia.com,105,0,20
1632,wikipedia.com,105,0,25
1633,wikipedia.com,120,0,1
1634,wikipedia.com,120,0,5
1635,wikipedia.com,120,0,10
1636,wikipedia.com,120,0,15
1637,wikipedia.com,120,0,20
1638,wikipedia.com,120,0,25
1639,wikipedia.com,135,0,1
1640,wikipedia.com,135,0,5
1641,wikipedia.com,135,0,10
1642,wikipedia.com,135,0,15
1643,wikipedia.com,135,0,20
1644,wikipedia.com,135,0,25
1645,wikipedia.com,150,0,1
1646,wikipedia.com,150,0,5
1647,wikipedia.com,150,0,10
1648,wikipedia.com,150,0,15
1649,wikipedia.com,150,0,20
1650,wikipedia.com,150,0,25
1651,wikipedia.com,0,0.02,1
1652,wikipedia.com,0,0.02,5
1653,wikipedia.com,0,0.02,10
1654,wikipedia.com,0,0.02,15
1655,wikipedia.com,0,0.02,20
1656,wikipedia.com,0,0.02,25
1657,wikipedia.com,15,0.02,1
1658,wikipedia.com,15,0.02,5
1659,wikipedia.com,15,0.02,10
1660,wikipedia.com,15,0.02,15
1661,wikipedia.com,15,0.02,20
1662,wikipedia.com,15,0.02,25
1663,wikipedia.com,30,0.02,1
1664,wikipedia.com,30,0.02,5
1665,wikipedia.com,30,0.02,10
1666,wikipedia.com,30,0.02,15
1667,wikipedia.com,30,0.02,20
1668,wikipedia.com,30,0.02,25
1669,wikipedia.com,45,0.02,1
1670,wikipedia.com,45,0.02,5
1671,wikipedia.com,45,0.02,10
1672,wikipedia.com,45,0.02,15
1673,wikipedia.com,45,0.02,20
1674,wikipedia.com,45,0.02,25
1675,wikipedia.com,60,0.02,1
1676,wikipedia.com,60,0.02,5
1677,wikipedia.com,60,0.02,10
1678,wikipedia.com,60,0.02,15
1679,wikipedia.com,60,0.02,20
1680,wikipedia.com,60,0.02,25
1681,wikipedia.com,75,0.02,1
1682,wikipedia.com,75,0.02,5
1683,wikipedia.com,75,0.02,10
1684,wikipedia.com,75,0.02,15
1685,wikipedia.com,75,0.02,20
1686,wikipedia.com,75,0.02,25
1687,wikipedia.com,90,0.02,1
1688,wikipedia.com,90,0.02,5
1689,wikipedia.com,90,0.02,10
1690,wikipedia.com,90,0.02,15
1691,wikipedia.com,90,0.02,20
1692,wikipedia.com,90,0.02,25
1693,wikipedia.com,105,0.02,1
1694,wikipedia.com,105,0.02,5
1695,wikipedia.com,105,0.02,10
1696,wikipedia.com,105,0.02,15
1697,wikipedia.com,105,0.02,20
1698,wikipedia.com,105,0.02,25
1699,wikipedia.com,120,0.02,1
1700,wikipedia.com,120,0.02,5
1701,wikipedia.com,120,0.02,10
1702,wikipedia.com,120,0.02,15
1703,wikipedia.com,120,0.02,20
1704,wikipedia.com,120,0.02,25
1705,wikipedia.com,135,0.02,1
1706,wikipedia.com,135,0.02,5
1707,wikipedia.com,135,0.02,10
1708,wikipedia.com,135,0.02,15
1709,wikipedia.com,135,0.02,20
1710,wikipedia.com,135,0.02,25
1711,wikipedia.com,150,0.02,1
1712,wikipedia.com,150,0.02,5
1713,wikipedia.com,150,0.02,10
1714,wikipedia.com,150,0.02,15
1715,wikipedia.com,150,0.02,20
1716,wikipedia.com,150,0.02,25
1717,wikipedia.com,0,0.04,1
1718,wikipedia.com,0,0.04,5
1719,wikipedia.com,0,0.04,10
1720,wikipedia.com,0,0.04,15
1721,wikipedia.com,0,0.04,20
1722,wikipedia.com,0,0.04,25
1723,wikipedia.com,15,0.04,1
1724,wikipedia.com,15,0.04,5
1725,wikipedia.com,15,0.04,10
1726,wikipedia.com,15,0.04,15
1727,wikipedia.com,15,0.04,20
1728,wikipedia.com,15,0.04,25
1729,wikipedia.com,30,0.04,1
